data/set107_all000_1.jpg 0
data/set107_all000_2.jpg 1
data/set107_all000_3.jpg 7
data/set107_all000_4.jpg 13
data/set107_all000_5.jpg 14
data/set107_all045_1.jpg 0
data/set107_all045_2.jpg 1
data/set107_all045_3.jpg 7
data/set107_all045_4.jpg 13
data/set107_all045_5.jpg 14
data/set107_all315_1.jpg 0
data/set107_all315_2.jpg 1
data/set107_all315_3.jpg 7
data/set107_all315_4.jpg 13
data/set107_all315_5.jpg 14
data/set10_all000_1.jpg 0
data/set10_all000_2.jpg 1
data/set10_all000_3.jpg 7
data/set10_all000_4.jpg 13
data/set10_all000_5.jpg 14
data/set10_all045_1.jpg 0
data/set10_all045_2.jpg 1
data/set10_all045_3.jpg 7
data/set10_all045_4.jpg 13
data/set10_all045_5.jpg 14
data/set10_all315_1.jpg 0
data/set10_all315_2.jpg 1
data/set10_all315_3.jpg 7
data/set10_all315_4.jpg 13
data/set10_all315_5.jpg 14
data/set112_all000_1.jpg 0
data/set112_all000_2.jpg 1
data/set112_all000_3.jpg 7
data/set112_all000_4.jpg 13
data/set112_all000_5.jpg 14
data/set112_all045_1.jpg 0
data/set112_all045_2.jpg 1
data/set112_all045_3.jpg 7
data/set112_all045_4.jpg 13
data/set112_all045_5.jpg 14
data/set112_all315_1.jpg 0
data/set112_all315_2.jpg 1
data/set112_all315_3.jpg 7
data/set112_all315_4.jpg 13
data/set112_all315_5.jpg 14
data/set12_all000_1.jpg 0
data/set12_all000_2.jpg 1
data/set12_all000_3.jpg 7
data/set12_all000_4.jpg 13
data/set12_all000_5.jpg 14
data/set12_all045_1.jpg 0
data/set12_all045_2.jpg 1
data/set12_all045_3.jpg 7
data/set12_all045_4.jpg 13
data/set12_all045_5.jpg 14
data/set12_all315_1.jpg 0
data/set12_all315_2.jpg 1
data/set12_all315_3.jpg 7
data/set12_all315_4.jpg 13
data/set12_all315_5.jpg 14
data/set131_all000_1.jpg 0
data/set131_all000_2.jpg 1
data/set131_all000_3.jpg 7
data/set131_all000_4.jpg 13
data/set131_all000_5.jpg 14
data/set131_all045_1.jpg 0
data/set131_all045_2.jpg 1
data/set131_all045_3.jpg 7
data/set131_all045_4.jpg 13
data/set131_all045_5.jpg 14
data/set131_all315_1.jpg 0
data/set131_all315_2.jpg 1
data/set131_all315_3.jpg 7
data/set131_all315_4.jpg 13
data/set131_all315_5.jpg 14
data/set137_all000_1.jpg 0
data/set137_all000_2.jpg 1
data/set137_all000_3.jpg 7
